system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,habitat_code,index,lat,lon,.geo
93_0,-0.07111111111111111,-0.16000000000000003,-0.11909265667051133,-0.186082276047674,0.2069357939254133,0.11909265667051133,0.07535563244905807,0.03543252595155709,-0.029773164167627833,0.019930795847750864,-0.024605920799692427,-0.07972318339100345,-0.22145328719723184,0.1085121107266436,-0.09356401384083046,0.16633602460592078,-0.2069357939254133,0.16000000000000003,0.022206843521722412,0.08421376393694734,-0.05911572472126105,-0.03844675124951941,0.006151480199923107,0.0629911572472126,0.0629911572472126,0.008858131487889272,0.10340638216070744,-0.19986159169550174,0.3553094963475586,-0.07972318339100345,-0.05536332179930796,-0.01384083044982699,0.11374086889657825,-0.03254133025759323,-0.11909265667051133,0.3188927335640138,-0.186082276047674,0.03844675124951941,-0.08421376393694734,0.19986159169550174,0.08882737408688965,-0.05173394848135333,-0.07535563244905807,-0.04822760476739715,0.15378700499807765,-0.13588619761630144,0.07972318339100345,0.08421376393694734,0.2288965782391388,-0.2069357939254133,-0.012056901191849288,-0.017777777777777778,0.13016532103037293,-0.13016532103037293,0.07535563244905807,-0.003936947327950788,-0.0629911572472126,-0.11374086889657825,-0.044844290657439445,-2.4605920799692423E-4,-0.006151480199923107,-0.17937716262975778,-0.0629911572472126,0.03844675124951941,Q51,246819,46.81610003850602,30.59150000066321,"{""type"":""MultiPoint"",""coordinates"":[]}"
94_0,-0.24415224913494812,-0.186082276047674,-0.13016532103037293,0.022206843521722412,0.007443291041906958,-0.1929104190695886,0.06698961937716265,0.01574778931180315,0.05536332179930796,-0.012056901191849288,0.022206843521722412,0.0015378700499807767,-0.12456747404844293,0.03844675124951941,-0.1085121107266436,0.0629911572472126,-0.13016532103037293,0.04822760476739715,0.05536332179930796,0.024605920799692427,-0.041584006151480196,-0.1085121107266436,-0.10340638216070744,0.2519646289888504,0.09842368319876971,0.01574778931180315,0.14173010380622836,-0.2519646289888504,0.08882737408688965,0.022206843521722412,-0.2288965782391388,0.09842368319876971,0.024605920799692427,0.05911572472126105,-0.019930795847750864,0.2679584775086506,-0.05173394848135333,0.010396001537870049,-0.13016532103037293,0.041584006151480196,0.17279507881584008,0.07972318339100345,-0.16633602460592078,0.0629911572472126,0.09842368319876971,-0.2288965782391388,0.044844290657439445,-0.044844290657439445,0.2519646289888504,-0.12456747404844293,-0.29287197231833906,0.09356401384083046,0.044844290657439445,-0.17279507881584008,0.1929104190695886,-0.16000000000000003,-0.10340638216070744,-0.06698961937716265,-0.08421376393694734,0.03543252595155709,0.03254133025759323,-0.07111111111111111,0.019930795847750864,-0.05173394848135333,Q51,246674,51.64766503667896,-1.8609630006631024,"{""type"":""MultiPoint"",""coordinates"":[]}"
95_0,-0.041584006151480196,-0.15378700499807765,-0.029773164167627833,-0.0629911572472126,0.2519646289888504,-0.0629911572472126,0.13016532103037293,-0.024605920799692427,0.044844290657439445,-0.01384083044982699,-0.11909265667051133,-0.22145328719723184,-0.22145328719723184,0.007443291041906958,-0.16633602460592078,0.16633602460592078,-0.041584006151480196,0.0629911572472126,-0.03254133025759323,0.16633602460592078,-0.006151480199923107,0.044844290657439445,0.04822760476739715,0.07111111111111111,0.12456747404844293,0.05173394848135333,-0.16000000000000003,-0.3014225297962323,0.2519646289888504,0.08421376393694734,-0.13016532103037293,-0.09842368319876971,0.07535563244905807,0.022206843521722412,0.10340638216070744,0.1085121107266436,-0.15378700499807765,0.07972318339100345,-0.22145328719723184,0.07111111111111111,0.09356401384083046,0.044844290657439445,-0.003936947327950788,-0.13588619761630144,-0.19986159169550174,0.08882737408688965,0.14173010380622836,-0.14769703960015382,0.04822760476739715,-0.19986159169550174,0.01574778931180315,0.006151480199923107,0.17279507881584008,0.17937716262975778,0.13588619761630144,0.007443291041906958,-0.06698961937716265,-0.08882737408688965,-0.05173394848135333,0.05536332179930796,0.17279507881584008,-0.16633602460592078,0.017777777777777778,-0.12456747404844293,Q51,224002,42.62721003656969,23.808159999559713,"{""type"":""MultiPoint"",""coordinates"":[]}"
96_0,-0.19986159169550174,-0.2069357939254133,-0.09842368319876971,-0.08882737408688965,-0.0271280276816609,-0.186082276047674,-0.041584006151480196,0.10340638216070744,0.07111111111111111,-0.024605920799692427,0.13588619761630144,0.03844675124951941,-0.11909265667051133,0.08882737408688965,-0.16633602460592078,-0.0629911572472126,-0.11374086889657825,-0.006151480199923107,0.10340638216070744,-0.08421376393694734,-0.06698961937716265,-0.1085121107266436,-0.11374086889657825,0.2679584775086506,0.0015378700499807767,-0.0271280276816609,0.14173010380622836,-0.2364628988850442,0.05173394848135333,0.041584006151480196,-0.2364628988850442,0.13588619761630144,0.07972318339100345,0.13016532103037293,-0.006151480199923107,0.22145328719723184,0.08421376393694734,0.06698961937716265,-0.019930795847750864,0.10340638216070744,0.08421376393694734,-0.010396001537870049,-0.1085121107266436,0.01384083044982699,0.01384083044982699,-0.186082276047674,0.05173394848135333,-0.03844675124951941,0.2069357939254133,-0.11909265667051133,-0.3014225297962323,0.13588619761630144,0.03844675124951941,-0.2288965782391388,0.16000000000000003,-0.17279507881584008,-0.09356401384083046,-0.12456747404844293,0.024605920799692427,-0.09842368319876971,0.07972318339100345,-0.05536332179930796,0.07535563244905807,0.07972318339100345,Q51,246678,53.878538034835145,-0.933917000401403,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,-0.15378700499807765,-0.22145328719723184,-0.17279507881584008,-0.2288965782391388,0.14173010380622836,0.05173394848135333,-0.010396001537870049,-0.022206843521722412,-0.003014225297962322,0.010396001537870049,-0.07111111111111111,-0.1085121107266436,-0.1929104190695886,0.09842368319876971,-0.16633602460592078,0.12456747404844293,-0.2288965782391388,0.16633602460592078,-0.004982698961937716,0.1085121107266436,-0.1085121107266436,0.022206843521722412,-0.13588619761630144,0.11909265667051133,-0.008858131487889272,0.10340638216070744,0.14769703960015382,-0.16000000000000003,0.37425605536332185,-0.1085121107266436,-0.10340638216070744,-0.07111111111111111,0.07111111111111111,-0.019930795847750864,-0.041584006151480196,0.2679584775086506,-0.17279507881584008,0.01384083044982699,-0.04822760476739715,0.14173010380622836,0.05536332179930796,-0.09842368319876971,0.003014225297962322,-0.13016532103037293,0.0271280276816609,-0.05173394848135333,0.11374086889657825,0.07535563244905807,0.11909265667051133,-0.16633602460592078,-0.03254133025759323,-0.008858131487889272,0.1929104190695886,-0.10340638216070744,0.05911572472126105,0.041584006151480196,0.010396001537870049,-0.08421376393694734,-0.0629911572472126,-0.07111111111111111,-0.01574778931180315,-0.2288965782391388,-0.008858131487889272,0.0629911572472126,Q51,246820,46.81676703884757,30.5921330002527,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,-0.044844290657439445,-0.11374086889657825,-0.07972318339100345,-0.16633602460592078,-0.024605920799692427,-0.186082276047674,-0.08421376393694734,0.21413302575932336,0.022206843521722412,0.05173394848135333,0.14769703960015382,-0.05536332179930796,-0.08882737408688965,-0.08421376393694734,-0.33685505574778934,0.0629911572472126,-0.08421376393694734,-0.07972318339100345,-0.11909265667051133,0.15378700499807765,0.11374086889657825,-0.029773164167627833,-0.09842368319876971,-0.08421376393694734,0.022206843521722412,0.1929104190695886,0.03254133025759323,-0.05173394848135333,0.2599000384467512,-0.1085121107266436,-0.0629911572472126,-0.07972318339100345,-0.002214532871972318,0.05911572472126105,-0.019930795847750864,0.2519646289888504,0.17937716262975778,-0.09842368319876971,-0.11909265667051133,0.012056901191849288,-0.17937716262975778,-0.022206843521722412,-0.186082276047674,0.06698961937716265,-0.07535563244905807,0.17279507881584008,0.2288965782391388,-0.2069357939254133,0.07972318339100345,-0.1929104190695886,0.03254133025759323,0.05173394848135333,0.04822760476739715,-0.05536332179930796,0.010396001537870049,0.11909265667051133,0.24415224913494812,0.012056901191849288,-0.03543252595155709,-0.07972318339100345,-0.14769703960015382,-0.05536332179930796,-0.0271280276816609,0.07111111111111111,Q51,246430,55.744850032395455,52.31113999971492,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,-0.09842368319876971,-0.1929104190695886,-0.14769703960015382,-9.84236831987697E-4,0.17279507881584008,-0.16000000000000003,0.19986159169550174,0.06698961937716265,-0.07111111111111111,-0.010396001537870049,0.022206843521722412,-0.186082276047674,-0.09356401384083046,0.05911572472126105,-0.10340638216070744,0.07111111111111111,-0.14769703960015382,-0.041584006151480196,-0.03844675124951941,0.19986159169550174,-0.024605920799692427,-0.13588619761630144,0.044844290657439445,-0.010396001537870049,0.15378700499807765,0.14173010380622836,0.03543252595155709,-0.16633602460592078,0.2364628988850442,-0.07111111111111111,-0.21413302575932336,-0.10340638216070744,0.13016532103037293,0.041584006151480196,0.17279507881584008,0.16000000000000003,-0.05911572472126105,0.03254133025759323,-0.1929104190695886,0.07972318339100345,-0.0015378700499807767,0.029773164167627833,-0.019930795847750864,-0.13016532103037293,-0.2288965782391388,-0.012056901191849288,0.2069357939254133,-0.03844675124951941,0.06698961937716265,-0.07972318339100345,-0.08421376393694734,0.04822760476739715,0.13588619761630144,0.19986159169550174,0.21413302575932336,0.11909265667051133,-0.05173394848135333,-0.14173010380622836,-0.08421376393694734,-0.12456747404844293,0.07111111111111111,-0.2519646289888504,0.044844290657439445,-0.006151480199923107,Q51,223990,42.640100036810765,23.65556000027902,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,-0.22145328719723184,-0.21413302575932336,-0.11909265667051133,-0.06698961937716265,-0.019930795847750864,-0.2069357939254133,-0.004982698961937716,0.05173394848135333,0.08882737408688965,-0.012056901191849288,0.09356401384083046,0.05173394848135333,-0.10340638216070744,0.07535563244905807,-0.16000000000000003,0.029773164167627833,-0.1085121107266436,-0.003014225297962322,0.11909265667051133,-0.05911572472126105,-0.08882737408688965,-0.09842368319876971,-0.09842368319876971,0.2599000384467512,0.03543252595155709,-0.0629911572472126,0.16633602460592078,-0.1929104190695886,0.04822760476739715,0.01384083044982699,-0.1929104190695886,0.12456747404844293,0.044844290657439445,0.08421376393694734,-2.4605920799692423E-4,0.24415224913494812,-0.01574778931180315,0.03844675124951941,-0.019930795847750864,0.11374086889657825,0.11909265667051133,0.04822760476739715,-0.11374086889657825,0.04822760476739715,0.05536332179930796,-0.24415224913494812,0.041584006151480196,-0.03844675124951941,0.2288965782391388,-0.17937716262975778,-0.29287197231833906,0.08421376393694734,0.044844290657439445,-0.2364628988850442,0.186082276047674,-0.16633602460592078,-0.13588619761630144,-0.12456747404844293,-0.024605920799692427,0.004982698961937716,0.044844290657439445,-0.044844290657439445,0.07535563244905807,0.05911572472126105,Q52,260292,53.88963203472973,-0.9360270002509758,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,-0.186082276047674,-0.22145328719723184,-0.1085121107266436,-0.10340638216070744,-0.06698961937716265,-0.17937716262975778,-0.07535563244905807,0.14769703960015382,0.06698961937716265,-0.002214532871972318,0.11909265667051133,0.03844675124951941,-0.14173010380622836,0.10340638216070744,-0.17937716262975778,-0.03543252595155709,-0.16000000000000003,-0.05173394848135333,0.11374086889657825,-0.11909265667051133,-0.10340638216070744,-0.11374086889657825,-0.13016532103037293,0.29287197231833906,-0.022206843521722412,-0.04822760476739715,0.09356401384083046,-0.21413302575932336,0.0271280276816609,0.0271280276816609,-0.22145328719723184,0.10340638216070744,0.09842368319876971,0.14173010380622836,0.003014225297962322,0.21413302575932336,0.10340638216070744,0.0629911572472126,-0.019930795847750864,0.13588619761630144,0.05536332179930796,0.017777777777777778,-0.11909265667051133,-0.012056901191849288,0.03543252595155709,-0.16633602460592078,0.0629911572472126,-0.05911572472126105,0.16000000000000003,-0.04822760476739715,-0.2761399461745483,0.12456747404844293,-0.010396001537870049,-0.2364628988850442,0.14769703960015382,-0.16633602460592078,-0.04822760476739715,-0.1085121107266436,-0.012056901191849288,-0.0629911572472126,0.08882737408688965,-0.06698961937716265,0.06698961937716265,0.13588619761630144,Q52,260291,53.887110035135315,-0.9335830002588243,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,-0.17937716262975778,-0.21413302575932336,-0.1085121107266436,-0.07535563244905807,-0.041584006151480196,-0.1929104190695886,-0.06698961937716265,0.14769703960015382,0.08421376393694734,-0.008858131487889272,0.14173010380622836,0.03254133025759323,-0.14769703960015382,0.09842368319876971,-0.186082276047674,-0.03844675124951941,-0.13588619761630144,-0.041584006151480196,0.11374086889657825,-0.1085121107266436,-0.08421376393694734,-0.11374086889657825,-0.11374086889657825,0.2761399461745483,0.012056901191849288,-0.03543252595155709,0.11909265667051133,-0.22145328719723184,0.024605920799692427,0.03844675124951941,-0.2288965782391388,0.12456747404844293,0.09356401384083046,0.13588619761630144,-0.003014225297962322,0.21413302575932336,0.10340638216070744,0.06698961937716265,9.84236831987697E-4,0.12456747404844293,0.07972318339100345,0.01384083044982699,-0.1085121107266436,0.003014225297962322,0.03254133025759323,-0.1929104190695886,0.05911572472126105,-0.0629911572472126,0.186082276047674,-0.06698961937716265,-0.28444444444444444,0.13016532103037293,0.008858131487889272,-0.22145328719723184,0.15378700499807765,-0.15378700499807765,-0.08882737408688965,-0.11374086889657825,0.004982698961937716,-0.05173394848135333,0.09356401384083046,-0.044844290657439445,0.05911572472126105,0.13016532103037293,Q52,260288,53.887645035072474,-0.9336890000217006,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,-0.2599000384467512,-0.1929104190695886,-0.12456747404844293,0.01384083044982699,-0.012056901191849288,-0.186082276047674,0.06698961937716265,0.024605920799692427,0.07535563244905807,-0.03844675124951941,0.03543252595155709,-0.003014225297962322,-0.12456747404844293,0.044844290657439445,-0.11374086889657825,0.07111111111111111,-0.11374086889657825,0.024605920799692427,0.06698961937716265,0.003014225297962322,-0.07111111111111111,-0.11374086889657825,-0.09842368319876971,0.2519646289888504,0.08882737408688965,0.003014225297962322,0.13016532103037293,-0.24415224913494812,0.07972318339100345,0.01384083044982699,-0.21413302575932336,0.09356401384083046,0.010396001537870049,0.05911572472126105,-0.002214532871972318,0.2599000384467512,-0.05911572472126105,0.022206843521722412,-0.14173010380622836,0.044844290657439445,0.15378700499807765,0.07535563244905807,-0.14769703960015382,0.07111111111111111,0.09356401384083046,-0.22145328719723184,0.03543252595155709,-0.03844675124951941,0.2599000384467512,-0.13016532103037293,-0.3188927335640138,0.09842368319876971,0.03844675124951941,-0.16633602460592078,0.2069357939254133,-0.16633602460592078,-0.08882737408688965,-0.07972318339100345,-0.07535563244905807,0.03844675124951941,0.024605920799692427,-0.07111111111111111,0.022206843521722412,-0.05536332179930796,Q52,260284,51.6473430370785,-1.8605250004844536,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,-0.03844675124951941,-0.12456747404844293,-0.13016532103037293,-0.13016532103037293,0.2679584775086506,-0.004982698961937716,0.1929104190695886,0.022206843521722412,0.03844675124951941,0.024605920799692427,-0.16000000000000003,-0.2364628988850442,-0.2288965782391388,0.05911572472126105,-0.17279507881584008,0.2069357939254133,-0.05536332179930796,0.004982698961937716,0.05911572472126105,0.07972318339100345,-0.0629911572472126,0.017777777777777778,0.03543252595155709,-0.002214532871972318,0.15378700499807765,-0.08421376393694734,-0.08882737408688965,-0.19986159169550174,0.2679584775086506,-0.012056901191849288,-0.11374086889657825,-0.07972318339100345,0.07111111111111111,0.0629911572472126,-2.4605920799692423E-4,0.16633602460592078,-0.1085121107266436,0.05911572472126105,-0.17937716262975778,0.2069357939254133,0.14173010380622836,0.0629911572472126,0.007443291041906958,-0.12456747404844293,-0.11909265667051133,-0.05173394848135333,0.12456747404844293,-0.07535563244905807,0.019930795847750864,-0.24415224913494812,-0.017777777777777778,-0.03844675124951941,0.22145328719723184,0.09842368319876971,0.08421376393694734,0.08421376393694734,-0.17937716262975778,-0.14173010380622836,-0.05911572472126105,0.06698961937716265,0.09842368319876971,-0.17937716262975778,0.012056901191849288,-2.4605920799692423E-4,Q52,248502,42.72010003698392,23.64040000061625,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,-0.17937716262975778,-0.22145328719723184,-0.1085121107266436,-0.09356401384083046,-0.05536332179930796,-0.17937716262975778,-0.07535563244905807,0.14769703960015382,0.07972318339100345,-0.006151480199923107,0.13016532103037293,0.029773164167627833,-0.14173010380622836,0.09842368319876971,-0.17937716262975778,-0.0271280276816609,-0.14769703960015382,-0.044844290657439445,0.12456747404844293,-0.11374086889657825,-0.09842368319876971,-0.1085121107266436,-0.11909265667051133,0.28444444444444444,-0.024605920799692427,-0.04822760476739715,0.11374086889657825,-0.22145328719723184,0.03844675124951941,0.0271280276816609,-0.21413302575932336,0.11909265667051133,0.09842368319876971,0.13588619761630144,0.004982698961937716,0.2288965782391388,0.09842368319876971,0.0629911572472126,-0.01384083044982699,0.13016532103037293,0.0629911572472126,0.01384083044982699,-0.11374086889657825,-9.84236831987697E-4,0.03543252595155709,-0.17279507881584008,0.041584006151480196,-0.05536332179930796,0.16633602460592078,-0.05911572472126105,-0.28444444444444444,0.13016532103037293,-0.012056901191849288,-0.2288965782391388,0.15378700499807765,-0.16000000000000003,-0.06698961937716265,-0.11374086889657825,-9.84236831987697E-4,-0.05173394848135333,0.08882737408688965,-0.05911572472126105,0.06698961937716265,0.14173010380622836,Q52,260290,53.88728803452017,-0.9336189991931438,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,-0.22145328719723184,-0.17937716262975778,-0.13016532103037293,-0.0629911572472126,-0.0629911572472126,-0.2288965782391388,-0.03844675124951941,0.14173010380622836,0.07972318339100345,-0.010396001537870049,0.14769703960015382,0.044844290657439445,-0.06698961937716265,0.09356401384083046,-0.19986159169550174,-0.08421376393694734,-0.13588619761630144,-0.07111111111111111,0.03844675124951941,-0.07972318339100345,-0.06698961937716265,-0.09842368319876971,-0.14173010380622836,0.31009611687812383,0.004982698961937716,0.01574778931180315,0.11374086889657825,-0.19986159169550174,0.06698961937716265,0.05536332179930796,-0.22145328719723184,0.11374086889657825,0.08421376393694734,0.10340638216070744,0.044844290657439445,0.186082276047674,0.05173394848135333,0.10340638216070744,-0.022206843521722412,0.0629911572472126,0.044844290657439445,-0.05911572472126105,-0.05911572472126105,-2.4605920799692423E-4,0.01574778931180315,-0.11909265667051133,0.07972318339100345,-0.03844675124951941,0.2069357939254133,-0.1085121107266436,-0.3188927335640138,0.16000000000000003,0.04822760476739715,-0.1929104190695886,0.16633602460592078,-0.14769703960015382,-0.03254133025759323,-0.15378700499807765,-0.03844675124951941,-0.11909265667051133,0.0271280276816609,-0.07111111111111111,0.08421376393694734,0.11374086889657825,Q52,260296,53.88733603506808,-0.9295759995994972,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,-0.24415224913494812,-0.1929104190695886,-0.11909265667051133,0.01384083044982699,-0.003936947327950788,-0.1929104190695886,0.05911572472126105,0.022206843521722412,0.07111111111111111,-0.03254133025759323,0.022206843521722412,0.01384083044982699,-0.13016532103037293,0.04822760476739715,-0.10340638216070744,0.05911572472126105,-0.12456747404844293,0.041584006151480196,0.0629911572472126,0.01384083044982699,-0.06698961937716265,-0.11909265667051133,-0.09842368319876971,0.2519646289888504,0.09842368319876971,0.007443291041906958,0.13588619761630144,-0.2519646289888504,0.07111111111111111,0.01574778931180315,-0.21413302575932336,0.08882737408688965,0.01574778931180315,0.05536332179930796,-0.01574778931180315,0.2761399461745483,-0.04822760476739715,0.01574778931180315,-0.13588619761630144,0.05173394848135333,0.17279507881584008,0.07972318339100345,-0.16633602460592078,0.0629911572472126,0.09356401384083046,-0.2288965782391388,0.041584006151480196,-0.04822760476739715,0.2519646289888504,-0.13016532103037293,-0.3014225297962323,0.08882737408688965,0.03844675124951941,-0.17279507881584008,0.2069357939254133,-0.15378700499807765,-0.09356401384083046,-0.06698961937716265,-0.08421376393694734,0.03254133025759323,0.03543252595155709,-0.07111111111111111,0.01384083044982699,-0.05536332179930796,Q52,260286,51.64741903654093,-1.8607979996801784,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,-0.1929104190695886,-0.1929104190695886,-0.11374086889657825,-0.08882737408688965,-0.041584006151480196,-0.1929104190695886,-0.041584006151480196,0.14173010380622836,0.06698961937716265,0.01574778931180315,0.14769703960015382,0.0629911572472126,-0.09356401384083046,0.10340638216070744,-0.186082276047674,-0.06698961937716265,-0.12456747404844293,-0.0629911572472126,0.06698961937716265,-0.09842368319876971,-0.04822760476739715,-0.08882737408688965,-0.14173010380622836,0.3014225297962323,0.01574778931180315,-0.044844290657439445,0.10340638216070744,-0.22145328719723184,0.06698961937716265,0.05536332179930796,-0.2288965782391388,0.13016532103037293,0.07535563244905807,0.13016532103037293,0.012056901191849288,0.17937716262975778,0.07972318339100345,0.09356401384083046,-0.008858131487889272,0.09356401384083046,0.044844290657439445,-0.041584006151480196,-0.09842368319876971,0.004982698961937716,0.024605920799692427,-0.16000000000000003,0.07535563244905807,-0.05173394848135333,0.2069357939254133,-0.1085121107266436,-0.28444444444444444,0.15378700499807765,0.022206843521722412,-0.2288965782391388,0.16633602460592078,-0.16633602460592078,-0.0629911572472126,-0.14173010380622836,-0.012056901191849288,-0.09842368319876971,0.03844675124951941,-0.05173394848135333,0.08421376393694734,0.13588619761630144,Q52,260295,53.88757903510213,-0.9297010003349476,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,-0.1929104190695886,-0.1929104190695886,-0.08882737408688965,-0.08882737408688965,-0.03254133025759323,-0.17937716262975778,-0.03543252595155709,0.14173010380622836,0.05536332179930796,0.017777777777777778,0.14173010380622836,0.0629911572472126,-0.10340638216070744,0.1085121107266436,-0.1929104190695886,-0.06698961937716265,-0.12456747404844293,-0.05536332179930796,0.07972318339100345,-0.10340638216070744,-0.03543252595155709,-0.09356401384083046,-0.11909265667051133,0.29287197231833906,0.0271280276816609,-0.05173394848135333,0.1085121107266436,-0.21413302575932336,0.05911572472126105,0.05173394848135333,-0.2364628988850442,0.13588619761630144,0.08882737408688965,0.14173010380622836,-0.003014225297962322,0.17279507881584008,0.09356401384083046,0.09356401384083046,-0.019930795847750864,0.09356401384083046,0.05536332179930796,-0.041584006151480196,-0.10340638216070744,-9.84236831987697E-4,0.03543252595155709,-0.17279507881584008,0.08421376393694734,-0.05173394848135333,0.2288965782391388,-0.10340638216070744,-0.2761399461745483,0.15378700499807765,0.019930795847750864,-0.2364628988850442,0.15378700499807765,-0.17937716262975778,-0.07111111111111111,-0.14769703960015382,0.0015378700499807767,-0.09356401384083046,0.044844290657439445,-0.029773164167627833,0.07535563244905807,0.11909265667051133,Q52,260294,53.88782603493618,-0.9298280007846316,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,-0.017777777777777778,-0.09356401384083046,-0.16000000000000003,-0.12456747404844293,0.14769703960015382,-0.03254133025759323,0.04822760476739715,0.006151480199923107,-0.05173394848135333,0.2761399461745483,-0.1085121107266436,-0.16633602460592078,-0.11909265667051133,0.03844675124951941,-0.12456747404844293,0.11374086889657825,-0.07535563244905807,-0.007443291041906958,-0.044844290657439445,0.07535563244905807,-0.05173394848135333,-0.05911572472126105,-9.84236831987697E-4,-0.010396001537870049,0.03254133025759323,-0.05173394848135333,-0.029773164167627833,-0.2761399461745483,0.2069357939254133,0.022206843521722412,-0.24415224913494812,0.06698961937716265,0.186082276047674,-0.07972318339100345,0.07535563244905807,0.186082276047674,-0.006151480199923107,0.09356401384083046,-0.2069357939254133,0.08882737408688965,-0.041584006151480196,0.041584006151480196,-0.186082276047674,-0.10340638216070744,-0.13588619761630144,0.05536332179930796,0.16000000000000003,-0.14769703960015382,0.05173394848135333,-0.16000000000000003,0.12456747404844293,0.04822760476739715,0.2288965782391388,0.3014225297962323,0.01574778931180315,0.0271280276816609,-0.09356401384083046,-0.11374086889657825,-0.07535563244905807,-0.1085121107266436,-0.0629911572472126,-0.22145328719723184,0.11374086889657825,0.019930795847750864,Q53,261318,42.51842003631541,23.59041999973525,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,-0.05173394848135333,-0.12456747404844293,-0.09842368319876971,-0.029773164167627833,0.2069357939254133,-0.05536332179930796,0.17279507881584008,0.029773164167627833,-0.019930795847750864,0.03254133025759323,-0.13588619761630144,-0.15378700499807765,-0.22145328719723184,0.044844290657439445,-0.13016532103037293,0.2069357939254133,-0.07972318339100345,-0.07535563244905807,-0.07535563244905807,0.17937716262975778,-0.08421376393694734,-0.022206843521722412,0.03254133025759323,0.07111111111111111,0.186082276047674,0.006151480199923107,-0.1085121107266436,-0.24415224913494812,0.1929104190695886,0.017777777777777778,-0.17279507881584008,-0.007443291041906958,0.09842368319876971,0.0271280276816609,0.07535563244905807,0.17279507881584008,-0.16000000000000003,0.06698961937716265,-0.2679584775086506,0.14173010380622836,0.041584006151480196,0.09842368319876971,-0.029773164167627833,-0.13016532103037293,-0.12456747404844293,0.05911572472126105,0.2069357939254133,-0.19986159169550174,0.041584006151480196,-0.22145328719723184,0.029773164167627833,0.010396001537870049,0.2288965782391388,0.186082276047674,0.07111111111111111,-0.007443291041906958,-0.05911572472126105,-0.07972318339100345,-0.10340638216070744,0.03844675124951941,0.044844290657439445,-0.186082276047674,-0.010396001537870049,-0.0629911572472126,Q53,261317,42.628820037078576,23.806560000315592,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,-0.2599000384467512,-0.1929104190695886,-0.12456747404844293,0.01384083044982699,-0.007443291041906958,-0.2069357939254133,0.05536332179930796,0.007443291041906958,0.06698961937716265,-0.024605920799692427,0.01574778931180315,-9.84236831987697E-4,-0.13016532103037293,0.041584006151480196,-0.12456747404844293,0.05911572472126105,-0.13016532103037293,0.04822760476739715,0.06698961937716265,0.01574778931180315,-0.0629911572472126,-0.09842368319876971,-0.10340638216070744,0.2519646289888504,0.08882737408688965,0.006151480199923107,0.13016532103037293,-0.24415224913494812,0.07972318339100345,0.006151480199923107,-0.22145328719723184,0.09356401384083046,0.03844675124951941,0.05911572472126105,-0.0271280276816609,0.2679584775086506,-0.05173394848135333,0.029773164167627833,-0.10340638216070744,0.05536332179930796,0.17937716262975778,0.08882737408688965,-0.15378700499807765,0.06698961937716265,0.07111111111111111,-0.24415224913494812,0.041584006151480196,-0.041584006151480196,0.2519646289888504,-0.12456747404844293,-0.29287197231833906,0.08882737408688965,0.05911572472126105,-0.17279507881584008,0.17937716262975778,-0.14769703960015382,-0.11374086889657825,-0.07111111111111111,-0.08882737408688965,0.03543252595155709,0.03844675124951941,-0.07535563244905807,0.010396001537870049,-0.044844290657439445,Q53,268094,51.64801003681141,-1.861262999302634,"{""type"":""MultiPoint"",""coordinates"":[]}"
